trial_nr	onset	event_type	phase	response	nr_frames	block_type	trial_type	block_ID	response_hand	phase_length	last_frame	reaction_time	key_duration	offset_delay	onset_delay_timing	offset_delay_timing	button_response	onset_abs	duration
11	40.10604709992185	stim	428		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							49.72607639990747	0.067304200027138
11	40.17335129994899	stim	429		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							49.79338059993461	0.06700470007490367
11	40.240356000023894	stim	430		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							49.86038530000951	0.06668799999170005
11	40.307044000015594	stim	431		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							49.92707330000121	0.06695969996508211
11	40.374003699980676	stim	432		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							49.994032999966294	0.06666909996420145
11	40.44067279994488	stim	433		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							50.060702099930495	0.06712380005046725
11	40.507796599995345	stim	434		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							50.12782589998096	0.06665709998924285
11	40.57445369998459	stim	435		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							50.194482999970205	0.06675019999966025
11	40.64120389998425	stim	436		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							50.261233199969865	0.06692689994815737
11	40.708130799932405	stim	437		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							50.32816009991802	0.06694749998860061
11	40.775078299921006	stim	438		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							50.39510759990662	0.06656890001613647
11	40.84164719993714	stim	439		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							50.46167649992276	0.06666360003873706
11	40.90831079997588	stim	440		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							50.5283400999615	0.06678830005694181
11	40.97509910003282	stim	441		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							50.59512840001844	0.06689089990686625
11	41.04198999993969	stim	442		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							50.662019299925305	0.06666400004178286
11	41.10865399998147	stim	443		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							50.72868329996709	0.06670239998493344
11	41.175356399966404	stim	444		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							50.79538569995202	0.06691170006524771
11	41.24226810003165	stim	445		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							50.86229740001727	0.06693009997252375
11	41.309198200004175	stim	446		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							50.92922749998979	0.06692150002345443
11	41.37611970002763	stim	447		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							50.99614900001325	0.06669019989203662
11	41.442809899919666	stim	448		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							51.062839199905284	0.06686190003529191
11	41.50967179995496	stim	449		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							51.129701099940576	0.06649470003321767
11	41.576166499988176	stim	450		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							51.19619579997379	0.06679239997174591
11	41.64295889995992	stim	451		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							51.26298819994554	0.06735510006546974
11	41.71031400002539	stim	452		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							51.33034330001101	0.06670839991420507
11	41.7770223999396	stim	453		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							51.397051699925214	0.06675720005296171
11	41.84377959999256	stim	454		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							51.463808899978176	0.06664189998991787
11	41.910421499982476	stim	455		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							51.530450799968094	0.06660999997984618
11	41.97703149996232	stim	456		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							51.59706079994794	0.06702469999436289
11	42.044056199956685	stim	457		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							51.6640854999423	0.06682160007767379
11	42.11087780003436	stim	458		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							51.73090710001998	0.06654879997950047
11	42.17742660001386	stim	459		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							51.79745589999948	0.06667239998932928
11	42.24409900000319	stim	460		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							51.864128299988806	0.06665960000827909
11	42.31075860001147	stim	461		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							51.930787899997085	0.0666994999628514
11	42.37745809997432	stim	462		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							51.99748739995994	0.06696630001533777
11	42.44442439998966	stim	463		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							52.064453699975275	0.06667420000303537
11	42.51109859999269	stim	464		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							52.13112789997831	0.06662269996013492
11	42.57772129995283	stim	465		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							52.197750599938445	0.06685399997513741
11	42.644575299927965	stim	466		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							52.26460459991358	0.06964860006701201
11	42.71422389999498	stim	467		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							52.334253199980594	0.06651259993668646
11	42.78073649993166	stim	468		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							52.40076579991728	0.06644030008465052
11	42.847176800016314	stim	469		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							52.46720610000193	0.06672839995007962
11	42.91390519996639	stim	470		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							52.53393449995201	0.06662850000429899
11	42.98053369997069	stim	471		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							52.60056299995631	0.06665960000827909
11	43.04719329997897	stim	472		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							52.66722259996459	0.06668529997114092
11	43.11387859995011	stim	473		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							52.73390789993573	0.06729000003542751
11	43.18116859998554	stim	474		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							52.80119789997116	0.06600440002512187
11	43.24717300001066	stim	475		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							52.86720229999628	0.06705790001433343
11	43.314230900024995	stim	476		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							52.93426020001061	0.0666803999338299
11	43.380911299958825	stim	477		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							53.00094059994444	0.06659449997823685
11	43.44750579993706	stim	478		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							53.06753509992268	0.06705509999301285
11	43.514560899930075	stim	479		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							53.13459019991569	0.06671750009991229
11	43.58127840002999	stim	480		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							53.201307700015604	0.06705149996560067
11	43.64832989999559	stim	481		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							53.268359199981205	0.06667520001064986
11	43.71500510000624	stim	482		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							53.335034399991855	0.06726009992416948
11	43.78226519993041	stim	483		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							53.402294499916025	0.06697620009072125
11	43.84924140002113	stim	484		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							53.469270700006746	0.06740069994702935
11	43.91664209996816	stim	485		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							53.536671399953775	0.06714449997525662
11	43.983786599943414	stim	486		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							53.60381589992903	0.06664129998534918
11	44.05042789992876	stim	487		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							53.67045719991438	0.06708320009056479
11	44.11751110001933	stim	488		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							53.737540400004946	0.06708860001526773
11	44.184599700034596	stim	489		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							53.80462900002021	0.06698459992185235
11	44.25158429995645	stim	490		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							53.871613599942066	0.06707049999386072
11	44.31865479995031	stim	491		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							53.93868409993593	0.06689210003241897
11	44.38554689998273	stim	492		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							54.005576199968345	0.06706529995426536
11	44.45261219993699	stim	493		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							54.07264149992261	0.06721830007154495
11	44.51983050000854	stim	494		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							54.139859799994156	0.06703169993124902
11	44.58686219993979	stim	495		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							54.206891499925405	0.06742119998671114
11	44.6542833999265	stim	496		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							54.274312699912116	0.06710860005114228
11	44.72139199997764	stim	497		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							54.34142129996326	0.06715230003464967
11	44.78854430001229	stim	498		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							54.40857359999791	0.06644630001392215
11	44.85499060002621	stim	499		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							54.47501990001183	0.06736260000616312
11	44.922353200032376	stim	500		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							54.54238250001799	0.06711449997965246
11	44.98946770001203	stim	501		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							54.609496999997646	0.06623829994350672
11	45.055705999955535	stim	502		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							54.67573529994115	0.06697970000095665
11	45.12268569995649	stim	503		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							54.74271499994211	0.0665022999746725
11	45.189187999931164	stim	504		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							54.80921729991678	0.06689470005221665
11	45.25608269998338	stim	505		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							54.876111999969	0.06670920003671199
11	45.32279190002009	stim	506		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							54.94282120000571	0.06703559996094555
11	45.38982749998104	stim	507		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							55.009856799966656	0.06648349994793534
11	45.456310999928974	stim	508		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							55.07634029991459	0.06673399999272078
11	45.523044999921694	stim	509		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							55.14307429990731	0.06665540009271353
11	45.58970040001441	stim	510		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							55.209729700000025	0.06687189999502152
11	45.65657230000943	stim	511		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							55.27660159999505	0.06676840002182871
11	45.72334070003126	stim	512		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							55.343370000016876	0.06653919990640134
11	45.78987989993766	stim	513		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							55.40990919992328	0.06670000008307397
11	45.85657990002073	stim	514		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							55.47660920000635	0.06687719991896302
11	45.9234570999397	stim	515		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							55.543486399925314	0.0669763000914827
11	45.99043340003118	stim	516		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							55.6104627000168	0.06677929998841137
11	46.05721270001959	stim	517		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							55.67724200000521	0.06700899999123067
11	46.12422170001082	stim	518		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							55.74425099999644	0.06727110000792891
11	46.19149280001875	stim	519		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							55.81152210000437	0.06707069999538362
11	46.258563500014134	stim	520		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							55.87859279999975	0.06688429997302592
11	46.32544779998716	stim	521		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							55.94547709997278	0.06689439993351698
11	46.39234219992068	stim	522		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							56.012371499906294	0.0667700000340119
11	46.45911219995469	stim	523		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							56.079141499940306	0.06722970004193485
11	46.52634189999662	stim	524		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							56.14637119998224	0.0664033000357449
11	46.59274520003237	stim	525		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							56.212774500017986	0.06715729995630682
11	46.659902499988675	stim	526		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							56.27993179997429	0.06684790004510432
11	46.72675040003378	stim	527		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							56.3467797000194	0.06685829989146441
11	46.793608699925244	stim	528		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							56.41363799991086	0.06672480003908277
11	46.86033349996433	stim	529		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							56.480362799949944	0.06660130003001541
11	46.92693479999434	stim	530		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							56.54696409997996	0.06672330002766103
11	46.993658100022	stim	531		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							56.61368740000762	0.06705309997778386
11	47.06071119999979	stim	532		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							56.680740499985404	0.06651339994277805
11	47.127224599942565	stim	533		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							56.74725389992818	0.0667466000886634
11	47.19397120003123	stim	534		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							56.814000500016846	0.0667543999152258
11	47.260725599946454	stim	535		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							56.88075489993207	0.06704440002795309
11	47.32776999997441	stim	536		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							56.947799299960025	0.069078000029549
11	47.396848000003956	stim	537		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							57.016877299989574	0.06420269992668182
11	47.46105069993064	stim	538		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							57.081079999916255	0.0666895000031218
11	47.52774019993376	stim	539		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							57.14776949991938	0.06960180005989969
11	47.59734199999366	stim	540		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							57.21737129997928	0.06661979993805289
11	47.66396179993171	stim	541		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							57.28399109991733	0.0671165999956429
11	47.731078399927355	stim	542		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							57.35110769991297	0.06598210008814931
11	47.797060500015505	stim	543		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							57.41708980000112	0.06661139999050647
11	47.86367190000601	stim	544		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							57.48370119999163	0.0667238999158144
11	47.930395799921826	stim	545		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							57.55042509990744	0.06671540008392185
11	47.99711120000575	stim	546		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							57.617140499991365	0.06668739998713136
11	48.06379859999288	stim	547		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							57.683827899978496	0.06717619998380542
11	48.130974799976684	stim	548		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							57.7510040999623	0.0670655999565497
11	48.198040399933234	stim	549		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							57.81806969991885	0.06693130009807646
11	48.26497170003131	stim	550		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							57.88500100001693	0.0670582999009639
11	48.332029999932274	stim	551		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							57.95205929991789	0.0673660000320524
11	48.39939599996433	stim	552		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							58.019425299949944	0.06793490005657077
11	48.4673309000209	stim	553		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							58.087360200006515	0.06730059999972582
11	48.53463150002062	stim	554		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							58.15466080000624	0.06707809993531555
11	48.60170959995594	stim	555		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							58.221738899941556	0.06684820004738867
11	48.66855780000333	stim	556		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							58.288587099988945	0.06727879995014518
11	48.73583659995347	stim	557		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							58.35586589993909	0.06736069999169558
11	48.80319729994517	stim	558		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							58.423226599930786	0.0668206000700593
11	48.87001790001523	stim	559		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							58.490047200000845	0.06650379998609424
11	48.93652170000132	stim	560		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							58.55655099998694	0.06699710001703352
11	49.003518800018355	stim	561		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							58.62354810000397	0.06674649997148663
11	49.07026529998984	stim	562		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							58.69029459997546	0.06691439996939152
11	49.13717969995923	stim	563		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							58.75720899994485	0.06738010002300143
11	49.204559799982235	stim	564		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							58.82458909996785	0.06677879998460412
11	49.27133859996684	stim	565		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							58.891367899952456	0.0670308000408113
11	49.33836940000765	stim	566		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							58.95839869999327	0.06692549993749708
11	49.40529489994515	stim	567		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							59.025324199930765	0.06687129999045283
11	49.4721661999356	stim	568		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							59.09219549992122	0.06712150003295392
11	49.539287699968554	stim	569		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							59.15931699995417	0.06686080002691597
11	49.60614849999547	stim	570		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							59.22617779998109	0.0671086999354884
11	49.67325719993096	stim	571		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							59.293286499916576	0.06716189999133348
11	49.74041909992229	stim	572		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							59.36044839990791	0.06622970011085272
11	49.806648800033145	stim	573		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							59.42667810001876	0.06690669991075993
11	49.873555499943905	stim	574		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							59.49358479992952	0.06674759997986257
11	49.94030309992377	stim	575		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							59.560332399909385	0.06670160009525716
11	50.007004700019024	stim	576		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							59.62703400000464	0.0668982999632135
11	50.07390299998224	stim	577		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							59.693932299967855	0.06662459997460246
11	50.14052759995684	stim	578		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							59.76055689994246	0.06662349996622652
11	50.20715109992307	stim	579		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							59.827180399908684	0.06674650008790195
11	50.27389760001097	stim	580		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							59.893926899996586	0.06667969992849976
11	50.34057729993947	stim	581		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							59.960606599925086	0.06719550001434982
11	50.40777279995382	stim	582		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							60.027802099939436	0.06674380006734282
11	50.47451660002116	stim	583		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							60.09454590000678	0.0667309999698773
11	50.54124759999104	stim	584		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							60.161276899976656	0.06667830003425479
11	50.60792590002529	stim	585		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							60.22795520001091	0.0672572999028489
11	50.67518319992814	stim	586		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							60.29521249991376	0.06682340009137988
11	50.74200660001952	stim	587		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							60.36203590000514	0.067004399956204
11	50.809010999975726	stim	588		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							60.42904029996134	0.06667099997866899
11	50.875681999954395	stim	589		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							60.49571129994001	0.06707049999386072
11	50.942752499948256	stim	590		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							60.56278179993387	0.06692300003487617
11	51.00967549998313	stim	591		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							60.62970479996875	0.06665109994355589
11	51.07632659992669	stim	592		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							60.696355899912305	0.06679660000372678
11	51.143123199930415	stim	593		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							60.76315249991603	0.06658530002459884
11	51.20970849995501	stim	594		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							60.82973779994063	0.06663260003551841
11	51.27634109999053	stim	595		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							60.89637039997615	0.06713560002390295
11	51.343476700014435	stim	596		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							60.96350600000005	0.06667989993002266
11	51.41015659994446	stim	597		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							61.030185899930075	0.06705000007059425
11	51.47720660001505	stim	598		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							61.09723590000067	0.06685129995457828
11	51.54405789996963	stim	599		4	ambiguous	ambiguous	1.0	preferred_right	600.0	30.0							61.16408719995525	0.06686510005965829
12	51.61092300002929	stim	0		600	ambiguous	break	1.0	preferred_right	1.0	0.0							61.230952300014906	10.014959799940698
13	61.625882799969986	stim	0		4	unambiguous	left	1.0	preferred_right	139.0	190.0							71.2459120999556	0.06670359999407083
13	61.69258639996406	stim	1		4	unambiguous	left	1.0	preferred_right	139.0	190.0							71.31261569994967	0.06714010005816817
13	61.759726500022225	stim	2		4	unambiguous	left	1.0	preferred_right	139.0	190.0							71.37975580000784	0.06622209993656725
13	61.82594859995879	stim	3		4	unambiguous	left	1.0	preferred_right	139.0	190.0							71.44597789994441	0.06707160000223666
13	61.89302019996103	stim	4		4	unambiguous	left	1.0	preferred_right	139.0	190.0							71.51304949994665	0.06733610003720969
13	61.96035629999824	stim	5		4	unambiguous	left	1.0	preferred_right	139.0	190.0							71.58038559998386	0.06694699998479337
13	62.02730329998303	stim	6		4	unambiguous	left	1.0	preferred_right	139.0	190.0							71.64733259996865	0.06700239994097501
13	62.09430569992401	stim	7		4	unambiguous	left	1.0	preferred_right	139.0	190.0							71.71433499990962	0.06913570000324398
13	62.16344139992725	stim	8		4	unambiguous	left	1.0	preferred_right	139.0	190.0							71.78347069991287	0.06656420009676367
13	62.230005600024015	stim	9		4	unambiguous	left	1.0	preferred_right	139.0	190.0							71.85003490000963	0.0666614999063313
13	62.296667099930346	stim	10		4	unambiguous	left	1.0	preferred_right	139.0	190.0							71.91669639991596	0.06684870005119592
13	62.36351579998154	stim	11		4	unambiguous	left	1.0	preferred_right	139.0	190.0							71.98354509996716	0.0664783000247553
13	62.4299941000063	stim	12		4	unambiguous	left	1.0	preferred_right	139.0	190.0							72.05002339999191	0.06671499996446073
13	62.49670909997076	stim	13		4	unambiguous	left	1.0	preferred_right	139.0	190.0							72.11673839995638	0.06665910000447184
13	62.56336819997523	stim	14		4	unambiguous	left	1.0	preferred_right	139.0	190.0							72.18339749996085	0.06697899999562651
13	62.630347199970856	stim	15		4	unambiguous	left	1.0	preferred_right	139.0	190.0							72.25037649995647	0.06653660000301898
13	62.696883799973875	stim	16		4	unambiguous	left	1.0	preferred_right	139.0	190.0							72.31691309995949	0.06773719994816929
13	62.764620999922045	stim	17		4	unambiguous	left	1.0	preferred_right	139.0	190.0							72.38465029990766	0.06557710003107786
13	62.83019809995312	stim	18		4	unambiguous	left	1.0	preferred_right	139.0	190.0							72.45022739993874	0.0673024000134319
13	62.897500499966554	stim	19		4	unambiguous	left	1.0	preferred_right	139.0	190.0							72.51752979995217	0.06681930006016046
13	62.964319800026715	stim	20		4	unambiguous	left	1.0	preferred_right	139.0	190.0							72.58434910001233	0.06693380000069737
13	63.03125360002741	stim	21		4	unambiguous	left	1.0	preferred_right	139.0	190.0							72.65128290001303	0.0674558999016881
13	63.0987094999291	stim	22		4	unambiguous	left	1.0	preferred_right	139.0	190.0							72.71873879991472	0.06640250002965331
13	63.165111999958754	stim	23		4	unambiguous	left	1.0	preferred_right	139.0	190.0							72.78514129994437	0.06715710007119924
13	63.23226910002995	stim	24		4	unambiguous	left	1.0	preferred_right	139.0	190.0							72.85229840001557	0.06648479995783418
13	63.29875389998779	stim	25		4	unambiguous	left	1.0	preferred_right	139.0	190.0							72.9187831999734	0.0676190999802202
13	63.36637299996801	stim	26		4	unambiguous	left	1.0	preferred_right	139.0	190.0							72.98640229995362	0.06652760005090386
13	63.43290060001891	stim	27		4	unambiguous	left	1.0	preferred_right	139.0	190.0							73.05292990000453	0.06698339991271496
13	63.499883999931626	stim	28		4	unambiguous	left	1.0	preferred_right	139.0	190.0							73.11991329991724	0.06744470004923642
13	63.56732869998086	stim	29		4	unambiguous	left	1.0	preferred_right	139.0	190.0							73.18735799996648	0.06670620001386851
13	63.63403489999473	stim	30		4	unambiguous	left	1.0	preferred_right	139.0	190.0							73.25406419998035	0.0674627999542281
13	63.70149769994896	stim	31		4	unambiguous	left	1.0	preferred_right	139.0	190.0							73.32152699993458	0.06763349997345358
13	63.76913119992241	stim	32		4	unambiguous	left	1.0	preferred_right	139.0	190.0							73.38916049990803	0.06585860007908195
13	63.834989800001495	stim	33		4	unambiguous	left	1.0	preferred_right	139.0	190.0							73.45501909998711	0.06727549992501736
13	63.90226529992651	stim	34		4	unambiguous	left	1.0	preferred_right	139.0	190.0							73.52229459991213	0.06675410002935678
13	63.96901939995587	stim	35		4	unambiguous	left	1.0	preferred_right	139.0	190.0							73.58904869994149	0.06652530003339052
13	64.03554469998926	stim	36		4	unambiguous	left	1.0	preferred_right	139.0	190.0							73.65557399997488	0.06666040001437068
13	64.10220510000363	stim	37		4	unambiguous	left	1.0	preferred_right	139.0	190.0							73.72223439998925	0.06671259994618595
13	64.16891769994982	stim	38		4	unambiguous	left	1.0	preferred_right	139.0	190.0							73.78894699993543	0.06662399997003376
13	64.23554169991985	stim	39		4	unambiguous	left	1.0	preferred_right	139.0	190.0							73.85557099990547	0.06707480002660304
13	64.30261649994645	stim	40		4	unambiguous	left	1.0	preferred_right	139.0	190.0							73.92264579993207	0.06709540006704628
13	64.3697119000135	stim	41		4	unambiguous	left	1.0	preferred_right	139.0	190.0							73.98974119999912	0.06708169996272773
13	64.43679359997623	stim	42		4	unambiguous	left	1.0	preferred_right	139.0	190.0							74.05682289996184	0.06665159994736314
13	64.50344519992359	stim	43		4	unambiguous	left	1.0	preferred_right	139.0	190.0							74.12347449990921	0.06713560002390295
13	64.57058079994749	stim	44		4	unambiguous	left	1.0	preferred_right	139.0	190.0							74.19061009993311	0.06695770006626844
13	64.63753850001376	stim	45		4	unambiguous	left	1.0	preferred_right	139.0	190.0							74.25756779999938	0.06716380000580102
13	64.70470230001956	stim	46		4	unambiguous	left	1.0	preferred_right	139.0	190.0							74.32473160000518	0.06668329995591193
