trial_nr	onset	event_type	phase	response	nr_frames	block_type	trial_type	response_hand	phase_length	key_duration	onset_abs	duration
8	39.71064569998998	stim	22		2	unambiguous	left	preferred	69.0		44.642840299988165	0.033471700036898255
8	39.74411740002688	stim	23		2	unambiguous	left	preferred	69.0		44.676312000025064	0.03343850001692772
8	39.77755590004381	stim	24		2	unambiguous	left	preferred	69.0		44.70975050004199	0.0334024999756366
8	39.810958400019445	stim	25		2	unambiguous	left	preferred	69.0		44.74315300001763	0.03334770002402365
8	39.84430610004347	stim	26		2	unambiguous	left	preferred	69.0		44.77650070004165	0.035513399983756244
8	39.879819500027224	stim	27		2	unambiguous	left	preferred	69.0		44.81201410002541	0.03348610003013164
8	39.913305600057356	stim	28		2	unambiguous	left	preferred	69.0		44.84550020005554	0.033270300016738474
8	39.946575900074095	stim	29		2	unambiguous	left	preferred	69.0		44.87877050007228	0.03334929991979152
8	39.979925199993886	stim	30		2	unambiguous	left	preferred	69.0		44.91211979999207	0.033425700035877526
8	40.013350900029764	stim	31		2	unambiguous	left	preferred	69.0		44.94554550002795	0.03374660003464669
8	40.04709750006441	stim	32		2	unambiguous	left	preferred	69.0		44.979292100062594	0.033560800016857684
8	40.08065830008127	stim	33		2	unambiguous	left	preferred	69.0		45.01285290007945	0.03251369995996356
8	40.11317200004123	stim	34		2	unambiguous	left	preferred	69.0		45.045366600039415	0.03329339995980263
8	40.146465400001034	stim	35		2	unambiguous	left	preferred	69.0		45.07865999999922	0.03335130005143583
8	40.17981670005247	stim	36		2	unambiguous	left	preferred	69.0		45.11201130005065	0.03339769993908703
8	40.21321439999156	stim	37		2	unambiguous	left	preferred	69.0		45.14540899998974	0.033265699981711805
8	40.24648009997327	stim	38		2	unambiguous	left	preferred	69.0		45.17867469997145	0.033501200028695166
8	40.279981300001964	stim	39		2	unambiguous	left	preferred	69.0		45.21217590000015	0.03345950006041676
8	40.31344080006238	stim	40		2	unambiguous	left	preferred	69.0		45.245635400060564	0.0331925000064075
8	40.34663330006879	stim	41		2	unambiguous	left	preferred	69.0		45.27882790006697	0.03354769991710782
8	40.380180999985896	stim	42		2	unambiguous	left	preferred	69.0		45.31237559998408	0.03396480006631464
8	40.41414580005221	stim	43		2	unambiguous	left	preferred	69.0		45.346340400050394	0.03404449997469783
8	40.44819030002691	stim	44		2	unambiguous	left	preferred	69.0		45.38038490002509	0.033429999952204525
8	40.48162029997911	stim	45		2	unambiguous	left	preferred	69.0		45.4138148999773	0.03316550003364682
8	40.51478580001276	stim	46		2	unambiguous	left	preferred	69.0		45.44698040001094	0.03328830003738403
8	40.548074100050144	stim	47		2	unambiguous	left	preferred	69.0		45.48026870004833	0.033311699982732534
8	40.581385800032876	stim	48		2	unambiguous	left	preferred	69.0		45.51358040003106	0.03374800004530698
8	40.61513380007818	stim	49		2	unambiguous	left	preferred	69.0		45.54732840007637	0.03333879995625466
8	40.64847260003444	stim	50		2	unambiguous	left	preferred	69.0		45.58066720003262	0.03349139995407313
8	40.68196399998851	stim	51		2	unambiguous	left	preferred	69.0		45.614158599986695	0.03318060003221035
8	40.71514460002072	stim	52		2	unambiguous	left	preferred	69.0		45.647339200018905	0.033800499979406595
8	40.74894510000013	stim	53		2	unambiguous	left	preferred	69.0		45.68113969999831	0.033520500059239566
8	40.78246560005937	stim	54		2	unambiguous	left	preferred	69.0		45.71466020005755	0.03380440000910312
8	40.81627000006847	stim	55		2	unambiguous	left	preferred	69.0		45.748464600066654	0.03333589993417263
8	40.84960590000264	stim	56		2	unambiguous	left	preferred	69.0		45.78180050000083	0.03375110006891191
8	40.883357000071555	stim	57		2	unambiguous	left	preferred	69.0		45.81555160006974	0.0332164999563247
8	40.91657350002788	stim	58		2	unambiguous	left	preferred	69.0		45.848768100026064	0.03328770003281534
8	40.949861200060695	stim	59		2	unambiguous	left	preferred	69.0		45.88205580005888	0.03363550000358373
8	40.98349670006428	stim	60		2	unambiguous	left	preferred	69.0		45.91569130006246	0.03370439994614571
8	41.017201100010425	stim	61		2	unambiguous	left	preferred	69.0		45.94939570000861	0.033326599979773164
8	41.0505276999902	stim	62		2	unambiguous	left	preferred	69.0		45.98272229998838	0.0334339999826625
8	41.08396169997286	stim	63		2	unambiguous	left	preferred	69.0		46.016156299971044	0.03339590004179627
8	41.11735760001466	stim	64		2	unambiguous	left	preferred	69.0		46.04955220001284	0.033224100014194846
8	41.15058170002885	stim	65		2	unambiguous	left	preferred	69.0		46.082776300027035	0.03331099997740239
8	41.183892700006254	stim	66		2	unambiguous	left	preferred	69.0		46.11608730000444	0.03330500004813075
8	41.217197700054385	stim	67		2	unambiguous	left	preferred	69.0		46.14939230005257	0.03366399998776615
8	41.25086170004215	stim	68		2	unambiguous	left	preferred	69.0		46.183056300040334	0.0333288999972865
9	41.28419060003944	stim	0		2	unambiguous	right	preferred	71.0		46.21638520003762	0.03345129999797791
9	41.317641900037415	stim	1		2	unambiguous	right	preferred	71.0		46.2498365000356	0.03324120002798736
9	41.3508831000654	stim	2		2	unambiguous	right	preferred	71.0		46.283077700063586	0.03374759992584586
9	41.38463069999125	stim	3		2	unambiguous	right	preferred	71.0		46.31682529998943	0.03358689998276532
9	41.418217599974014	stim	4		2	unambiguous	right	preferred	71.0		46.3504121999722	0.03336620004847646
